country,countryCode,year,value,region,incomeGroup
Gabon,GAB,1998,2645000000000.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1998,998501000000.0,Europe & Central Asia,High income
Georgia,GEO,1998,5022100000.0,Europe & Central Asia,Upper middle income
Ghana,GHA,1998,1729600000.0,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1998,6471249719500.0,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1998,8943240100.0,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1998,348681641951.554,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1998,218687827900.0,Sub-Saharan Africa,Upper middle income
Greece,GRC,1998,125262554000.0,Europe & Central Asia,High income
Grenada,GRD,1998,1203939700.0,Latin America & Caribbean,Upper middle income
Greenland,GRL,1998,7705000000.0,Europe & Central Asia,High income
Guatemala,GTM,1998,124022534000.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1998,108002000900.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1998,1308074000000.0,East Asia & Pacific,High income
Honduras,HND,1998,86200247200.0,Latin America & Caribbean,Lower middle income
Croatia,HRV,1998,21732147100.0,Europe & Central Asia,High income
Haiti,HTI,1998,62997000000.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1998,10442818000000.0,Europe & Central Asia,High income
Indonesia,IDN,1998,955753500000000.0,East Asia & Pacific,Upper middle income
Isle of Man,IMN,1998,836338000.0,Europe & Central Asia,High income
India,IND,1998,17722970117000.0,South Asia,Lower middle income
Ireland,IRL,1998,80430814000.0,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1998,353547784240000.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1998,17125847500000.0,Middle East & North Africa,Upper middle income
Iceland,ISL,1998,603407606000.0,Europe & Central Asia,High income
Israel,ISR,1998,456227436000.0,Middle East & North Africa,High income
Italy,ITA,1998,1138856100000.0,Europe & Central Asia,High income
Jamaica,JAM,1998,321172000000.0,Latin America & Caribbean,Upper middle income
Jordan,JOR,1998,5609800000.0,Middle East & North Africa,Lower middle income
Japan,JPN,1998,536497400000000.0,East Asia & Pacific,High income
Kazakhstan,KAZ,1998,1733263500000.0,Europe & Central Asia,Upper middle income
Kenya,KEN,1998,850808200000.0,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1998,34181400000.0,Europe & Central Asia,Lower middle income
Cambodia,KHM,1998,11720318188000.0,East Asia & Pacific,Lower middle income
Kiribati,KIR,1998,119000000.0,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1998,1033760000.0,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1998,537215300000000.0,East Asia & Pacific,High income
Kuwait,KWT,1998,7906500000.0,Middle East & North Africa,High income
Lao PDR,LAO,1998,4222449098800.0,East Asia & Pacific,Lower middle income
Lebanon,LBN,1998,26149000000000.0,Middle East & North Africa,Lower middle income
Liberia,LBR,1998,359600000.0,Sub-Saharan Africa,Low income
Libya,LBY,1998,12742000000.0,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1998,2369000000.0,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,1998,3595100000.0,Europe & Central Asia,High income
Sri Lanka,LKA,1998,1017986000000.0,South Asia,Lower middle income
Lesotho,LSO,1998,5132795500.0,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1998,13021016000.0,Europe & Central Asia,High income
Luxembourg,LUX,1998,18131018000.0,Europe & Central Asia,High income
Latvia,LVA,1998,6014655000.0,Europe & Central Asia,High income
"Macao SAR, China",MAC,1998,54238000000.0,East Asia & Pacific,High income
Morocco,MAR,1998,446582377200.0,Middle East & North Africa,Lower middle income
Monaco,MCO,1998,2639300000.0,Europe & Central Asia,High income
Moldova,MDA,1998,9122113000.0,Europe & Central Asia,Upper middle income
Madagascar,MDG,1998,4790571869500.0,Sub-Saharan Africa,Low income
Maldives,MDV,1998,6356934600.0,South Asia,Upper middle income
Mexico,MEX,1998,5092988047000.0,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1998,112070114.135742,East Asia & Pacific,Upper middle income
North Macedonia,MKD,1998,205089000000.0,Europe & Central Asia,Upper middle income
Mali,MLI,1998,1722870804900.0,Sub-Saharan Africa,Low income
Malta,MLT,1998,3629166000.0,Middle East & North Africa,High income
Myanmar,MMR,1998,1609776000000.0,East Asia & Pacific,Lower middle income
Montenegro,MNE,1998,765418000.0,Europe & Central Asia,Upper middle income
Mongolia,MNG,1998,945461183000.0,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1998,65917213200.0,Sub-Saharan Africa,Low income
Mauritania,MRT,1998,38304841300.0,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1998,101388475700.0,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1998,79161065200.0,Sub-Saharan Africa,Low income
Malaysia,MYS,1998,283243000000.0,East Asia & Pacific,Upper middle income
Namibia,NAM,1998,21411651300.0,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,1998,381462820100.0,East Asia & Pacific,High income
Niger,NER,1998,1559457000000.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1998,4805156414800.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1998,49050861300.0,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1998,394295000000.0,Europe & Central Asia,High income
Norway,NOR,1998,1163683000000.0,Europe & Central Asia,High income
Nepal,NPL,1998,300845000000.0,South Asia,Lower middle income
Nauru,NRU,1998,43734300.0,East Asia & Pacific,High income
New Zealand,NZL,1998,106826000000.0,East Asia & Pacific,High income
Oman,OMN,1998,5381813700.0,Middle East & North Africa,High income
Pakistan,PAK,1998,2677656000000.0,South Asia,Lower middle income
Panama,PAN,1998,11575486400.0,Latin America & Caribbean,High income
Peru,PER,1998,162586000000.0,Latin America & Caribbean,Upper middle income
Philippines,PHL,1998,3046222105600.0,East Asia & Pacific,Lower middle income
Palau,PLW,1998,149079600.0,East Asia & Pacific,High income
Papua New Guinea,PNG,1998,7803600000.0,East Asia & Pacific,Lower middle income
Poland,POL,1998,607103000000.0,Europe & Central Asia,High income
Puerto Rico,PRI,1998,54086400000.0,Latin America & Caribbean,High income
Portugal,PRT,1998,111353381000.0,Europe & Central Asia,High income
Paraguay,PRY,1998,25248610402400.0,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1998,4067800000.0,Middle East & North Africa,Lower middle income
French Polynesia,PYF,1998,418670680700.0,East Asia & Pacific,High income
Qatar,QAT,1998,37330001900.0,Middle East & North Africa,High income
Romania,ROU,1998,37007700000.0,Europe & Central Asia,High income
Russian Federation,RUS,1998,2629623000000.0,Europe & Central Asia,High income
Rwanda,RWA,1998,621300023300.0,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1998,550408000000.0,Middle East & North Africa,High income
Sudan,SDN,1998,22590658600.0,Sub-Saharan Africa,Low income
Senegal,SEN,1998,3837994933400.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1998,143474900000.0,East Asia & Pacific,High income
Solomon Islands,SLB,1998,2203543900.0,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1998,1051327000.0,Sub-Saharan Africa,Low income
El Salvador,SLV,1998,10936669900.0,Latin America & Caribbean,Upper middle income
San Marino,SMR,1998,940000000.0,Europe & Central Asia,High income
Somalia,SOM,1998,21676264076400.0,Sub-Saharan Africa,Low income
Serbia,SRB,1998,195179100000.0,Europe & Central Asia,Upper middle income
Sao Tome and Principe,STP,1998,497558000.0,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1998,444340000.0,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1998,26688279000.0,Europe & Central Asia,High income
Slovenia,SVN,1998,15351768000.0,Europe & Central Asia,High income
Sweden,SWE,1998,2152905000000.0,Europe & Central Asia,High income
Eswatini,SWZ,1998,8717600000.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1998,3406090900.0,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1998,790444000000.0,Middle East & North Africa,Low income
Chad,TCD,1998,1029344630700.0,Sub-Saharan Africa,Low income
Togo,TGO,1998,1322465462652.55,Sub-Saharan Africa,Low income
Thailand,THA,1998,4701553000000.0,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1998,1025300000.0,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1998,2799000000.0,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1998,325729800.0,East Asia & Pacific,Lower middle income
Tonga,TON,1998,285725300.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1998,38065000000.0,Latin America & Caribbean,High income
Tunisia,TUN,1998,24827500000.0,Middle East & North Africa,Lower middle income
Turkiye,TUR,1998,71944699600.0,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1998,21959500.0,East Asia & Pacific,Upper middle income
Tanzania,TZA,1998,8090903071500.0,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1998,7570250000000.0,Sub-Saharan Africa,Low income
Ukraine,UKR,1998,102593000000.0,Europe & Central Asia,Upper middle income
Uruguay,URY,1998,265838901400.0,Latin America & Caribbean,High income
United States,USA,1998,9062817000000.0,North America,High income
Uzbekistan,UZB,1998,1416158000000.0,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1998,1008770000.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1998,50012967000.0,Latin America & Caribbean,
Viet Nam,VNM,1998,361017000000000.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1998,33447000000.0,East Asia & Pacific,Lower middle income
Samoa,WSM,1998,741640100.0,East Asia & Pacific,Lower middle income
"Yemen, Rep.",YEM,1998,859104000000.0,Middle East & North Africa,Low income
South Africa,ZAF,1998,845733385800.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1998,6587519600.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1998,6401968200.0,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1999,3084000000.0,Latin America & Caribbean,High income
Angola,AGO,1999,17171000000.0,Sub-Saharan Africa,Lower middle income
Albania,ALB,1999,443594000000.0,Europe & Central Asia,Upper middle income
Andorra,AND,1999,1163747900.0,Europe & Central Asia,High income
United Arab Emirates,ARE,1999,310126000000.0,Middle East & North Africa,High income
Argentina,ARG,1999,283523000000.0,Latin America & Caribbean,Upper middle income
Armenia,ARM,1999,987443691500.0,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,1999,2255890000.0,Latin America & Caribbean,High income
Australia,AUS,1999,621807000000.0,East Asia & Pacific,High income
Austria,AUT,1999,203850580000.0,Europe & Central Asia,High income
Azerbaijan,AZE,1999,3775100000.0,Europe & Central Asia,Upper middle income
Burundi,BDI,1999,455400000000.0,Sub-Saharan Africa,Low income
Belgium,BEL,1999,242307600000.0,Europe & Central Asia,High income
Benin,BEN,1999,2263338000000.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1999,2086187976300.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1999,2465089000000.0,South Asia,Lower middle income
Bulgaria,BGR,1999,25042936000.0,Europe & Central Asia,High income
Bahrain,BHR,1999,2830704400.0,Middle East & North Africa,High income
"Bahamas, The",BHS,1999,7683870000.0,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1999,8603006000.0,Europe & Central Asia,Upper middle income
Belarus,BLR,1999,302606400.0,Europe & Central Asia,Upper middle income
Belize,BLZ,1999,1993812937.38957,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1999,3324433000.0,North America,High income
Bolivia,BOL,1999,48156174800.0,Latin America & Caribbean,Lower middle income
Brazil,BRA,1999,1087710456100.0,Latin America & Caribbean,Upper middle income
Barbados,BRB,1999,5937000000.0,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1999,7797000000.0,East Asia & Pacific,High income
Bhutan,BTN,1999,17192514600.0,South Asia,Lower middle income
Botswana,BWA,1999,25361400000.0,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1999,615377403800.0,Sub-Saharan Africa,Low income
Canada,CAN,1999,1007917000000.0,North America,High income
Switzerland,CHE,1999,447465787000.0,Europe & Central Asia,High income
Channel Islands,CHI,1999,3871000000.0,Europe & Central Asia,High income
Chile,CHL,1999,38461785405000.0,Latin America & Caribbean,High income
China,CHN,1999,9056437577700.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1999,11618853071000.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1999,7118457948300.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1999,51823853700.0,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1999,1449300000000.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,1999,151565005000000.0,Latin America & Caribbean,Upper middle income
Comoros,COM,1999,176608000000.0,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1999,61316313600.0,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1999,4072330199200.0,Latin America & Caribbean,Upper middle income
Cuba,CUB,1999,28364615200.0,Latin America & Caribbean,Upper middle income
Cyprus,CYP,1999,9731561000.0,Europe & Central Asia,High income
Czechia,CZE,1999,2252983000000.0,Europe & Central Asia,High income
Germany,DEU,1999,2059480000000.0,Europe & Central Asia,High income
Djibouti,DJI,1999,95272700000.0,Middle East & North Africa,Lower middle income
Dominica,DMA,1999,895750000.0,Latin America & Caribbean,Upper middle income
Denmark,DNK,1999,1241520747000.0,Europe & Central Asia,High income
Dominican Republic,DOM,1999,350520116900.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1999,3238198000000.0,Middle East & North Africa,Upper middle income
Ecuador,ECU,1999,19635450000.0,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1999,307600000000.0,Middle East & North Africa,Lower middle income
Eritrea,ERI,1999,5616500000.0,Sub-Saharan Africa,Low income
Spain,ESP,1999,595723000000.0,Europe & Central Asia,High income
Estonia,EST,1999,5406892000.0,Europe & Central Asia,High income
Ethiopia,ETH,1999,59283334900.0,Sub-Saharan Africa,Low income
Finland,FIN,1999,126916000000.0,Europe & Central Asia,High income
Fiji,FJI,1999,3814100000.0,East Asia & Pacific,Upper middle income
France,FRA,1999,1400999000000.0,Europe & Central Asia,High income
Faroe Islands,FRO,1999,7867000000.0,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1999,220140500.0,East Asia & Pacific,Lower middle income
Gabon,GAB,1999,2871000000000.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1999,1043248000000.0,Europe & Central Asia,High income
Georgia,GEO,1999,5668700000.0,Europe & Central Asia,Upper middle income
Ghana,GHA,1999,2057980000.0,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1999,7001946457500.0,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1999,9283855300.0,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1999,356714989413.934,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1999,382421723200.0,Sub-Saharan Africa,Upper middle income
Greece,GRC,1999,133788728000.0,Europe & Central Asia,High income
Grenada,GRD,1999,1301425300.0,Latin America & Caribbean,Upper middle income
Greenland,GRL,1999,7894000000.0,Europe & Central Asia,High income
Guatemala,GTM,1999,135286970000.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1999,123664998400.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1999,1285946000000.0,East Asia & Pacific,High income
Honduras,HND,1999,92048369600.0,Latin America & Caribbean,Lower middle income
Croatia,HRV,1999,22303138600.0,Europe & Central Asia,High income
Haiti,HTI,1999,69254000000.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1999,11637546000000.0,Europe & Central Asia,High income
Indonesia,IDN,1999,1099731600000000.0,East Asia & Pacific,Upper middle income
Isle of Man,IMN,1999,972730000.0,Europe & Central Asia,High income
India,IND,1999,19882615729000.0,South Asia,Lower middle income
Ireland,IRL,1999,92790527000.0,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1999,474975733770000.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1999,34464012600000.0,Middle East & North Africa,Upper middle income
Iceland,ISL,1999,649719107000.0,Europe & Central Asia,High income
Israel,ISR,1999,500584684000.0,Middle East & North Africa,High income
Italy,ITA,1999,1175149500000.0,Europe & Central Asia,High income
Jamaica,JAM,1999,346982000000.0,Latin America & Caribbean,Upper middle income
Jordan,JOR,1999,5778300000.0,Middle East & North Africa,Lower middle income
Japan,JPN,1999,528069900000000.0,East Asia & Pacific,High income
Kazakhstan,KAZ,1999,2016456300000.0,Europe & Central Asia,Upper middle income
Kenya,KEN,1999,906927630000.0,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1999,48744000000.0,Europe & Central Asia,Lower middle income
Cambodia,KHM,1999,13376073141000.0,East Asia & Pacific,Lower middle income
Kiribati,KIR,1999,120000000.0,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1999,1096710000.0,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1999,591453000000000.0,East Asia & Pacific,High income
Kuwait,KWT,1999,9169700000.0,Middle East & North Africa,High income
Lao PDR,LAO,1999,10329402638000.0,East Asia & Pacific,Lower middle income
Lebanon,LBN,1999,26223000000000.0,Middle East & North Africa,Lower middle income
Liberia,LBR,1999,441800000.0,Sub-Saharan Africa,Low income
Libya,LBY,1999,16686000000.0,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1999,2489000000.0,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,1999,4001900000.0,Europe & Central Asia,High income
Sri Lanka,LKA,1999,1105963000000.0,South Asia,Lower middle income
Lesotho,LSO,1999,5576576200.0,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1999,12710580000.0,Europe & Central Asia,High income
Luxembourg,LUX,1999,20547759000.0,Europe & Central Asia,High income
Latvia,LVA,1999,6272632000.0,Europe & Central Asia,High income
"Macao SAR, China",MAC,1999,52328000000.0,East Asia & Pacific,High income
Morocco,MAR,1999,453615452100.0,Middle East & North Africa,Lower middle income
Monaco,MCO,1999,2727700000.0,Europe & Central Asia,High income
Moldova,MDA,1999,12321554000.0,Europe & Central Asia,Upper middle income
Madagascar,MDG,1999,5376276965400.0,Sub-Saharan Africa,Low income
Maldives,MDV,1999,6935351900.0,South Asia,Upper middle income
Mexico,MEX,1999,6034995116000.0,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1999,113352058.410645,East Asia & Pacific,Upper middle income
North Macedonia,MKD,1999,219847000000.0,Europe & Central Asia,Upper middle income
Mali,MLI,1999,2117674360000.0,Sub-Saharan Africa,Low income
Malta,MLT,1999,3829559000.0,Middle East & North Africa,High income
Myanmar,MMR,1999,2190320000000.0,East Asia & Pacific,Lower middle income
Montenegro,MNE,1999,777790000.0,Europe & Central Asia,Upper middle income
Mongolia,MNG,1999,1080531999700.0,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1999,80294385500.0,Sub-Saharan Africa,Low income
Mauritania,MRT,1999,41607896200.0,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1999,110872792600.0,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1999,113944873800.0,Sub-Saharan Africa,Low income
Malaysia,MYS,1999,300764000000.0,East Asia & Pacific,Upper middle income
Namibia,NAM,1999,23634854900.0,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,1999,408433138400.0,East Asia & Pacific,High income
Niger,NER,1999,1561942000000.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1999,5482354321300.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1999,57346028100.0,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1999,419459000000.0,Europe & Central Asia,High income
Norway,NOR,1999,1266463000000.0,Europe & Central Asia,High income
Nepal,NPL,1999,342036000000.0,South Asia,Lower middle income
Nauru,NRU,1999,43611000.0,East Asia & Pacific,High income
New Zealand,NZL,1999,113229000000.0,East Asia & Pacific,High income
Oman,OMN,1999,5995683900.0,Middle East & North Africa,High income
Pakistan,PAK,1999,2938379000000.0,South Asia,Lower middle income
Panama,PAN,1999,12130252200.0,Latin America & Caribbean,High income
Peru,PER,1999,169859000000.0,Latin America & Caribbean,Upper middle income
Philippines,PHL,1999,3347587190100.0,East Asia & Pacific,Lower middle income
Palau,PLW,1999,144206500.0,East Asia & Pacific,High income
Papua New Guinea,PNG,1999,8828200000.0,East Asia & Pacific,Lower middle income
Poland,POL,1999,674530000000.0,Europe & Central Asia,High income
Puerto Rico,PRI,1999,57841000000.0,Latin America & Caribbean,High income
Portugal,PRT,1999,119603305000.0,Europe & Central Asia,High income
Paraguay,PRY,1999,27563440659500.0,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1999,4271200000.0,Middle East & North Africa,Lower middle income
French Polynesia,PYF,1999,437970005200.0,East Asia & Pacific,High income
Qatar,QAT,1999,45111000000.0,Middle East & North Africa,High income
Romania,ROU,1999,55126400000.0,Europe & Central Asia,High income
Russian Federation,RUS,1999,4823233500000.0,Europe & Central Asia,High income
Rwanda,RWA,1999,720349000000.0,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1999,606439000000.0,Middle East & North Africa,High income
Sudan,SDN,1999,26977505300.0,Sub-Saharan Africa,Low income
Senegal,SEN,1999,4057714195500.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1999,146252500000.0,East Asia & Pacific,High income
Solomon Islands,SLB,1999,2361131900.0,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1999,1207704000.0,Sub-Saharan Africa,Low income
El Salvador,SLV,1999,11284197000.0,Latin America & Caribbean,Upper middle income
San Marino,SMR,1999,1041000000.0,Europe & Central Asia,High income
Somalia,SOM,1999,26609546637900.0,Sub-Saharan Africa,Low income
Serbia,SRB,1999,226100900000.0,Europe & Central Asia,Upper middle income
Sao Tome and Principe,STP,1999,550311200.0,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1999,762210000.0,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1999,28583546000.0,Europe & Central Asia,High income
Slovenia,SVN,1999,17226585000.0,Europe & Central Asia,High income
Sweden,SWE,1999,2264494000000.0,Europe & Central Asia,High income
Eswatini,SWZ,1999,9456800000.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1999,3541215300.0,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1999,819092000000.0,Middle East & North Africa,Low income
Chad,TCD,1999,944897144000.0,Sub-Saharan Africa,Low income
Togo,TGO,1999,1370398928530.96,Sub-Saharan Africa,Low income
Thailand,THA,1999,4789826000000.0,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1999,1345000000.0,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1999,4011000000.0,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1999,225357600.0,East Asia & Pacific,Lower middle income
Tonga,TON,1999,315297000.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1999,42889100000.0,Latin America & Caribbean,High income
Tunisia,TUN,1999,27215800000.0,Middle East & North Africa,Lower middle income
Turkiye,TUR,1999,107374257900.0,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1999,22939300.0,East Asia & Pacific,Upper middle income
Tanzania,TZA,1999,9463537207700.0,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1999,8170700000000.0,Sub-Saharan Africa,Low income
Ukraine,UKR,1999,130442000000.0,Europe & Central Asia,Upper middle income
Uruguay,URY,1999,271961149700.0,Latin America & Caribbean,High income
United States,USA,1999,9631172000000.0,North America,High income
Uzbekistan,UZB,1999,2128660000000.0,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1999,1054940000.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1999,59344600000.0,Latin America & Caribbean,
Viet Nam,VNM,1999,399942000000000.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1999,34593000000.0,East Asia & Pacific,Lower middle income
Samoa,WSM,1999,766383300.0,East Asia & Pacific,Lower middle income
"Yemen, Rep.",YEM,1999,1189857000000.0,Middle East & North Africa,Low income
South Africa,ZAF,1999,925690425000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1999,8129497000.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1999,6858013100.0,Sub-Saharan Africa,Lower middle income
Aruba,ABW,2000,3353480000.0,Latin America & Caribbean,High income
Afghanistan,AFG,2000,167043599900.0,South Asia,Low income
Angola,AGO,2000,91666100000.0,Sub-Saharan Africa,Lower middle income
Albania,ALB,2000,501199000000.0,Europe & Central Asia,Upper middle income
Andorra,AND,2000,1551090000.0,Europe & Central Asia,High income
United Arab Emirates,ARE,2000,383179000000.0,Middle East & North Africa,High income
Argentina,ARG,2000,284203750000.0,Latin America & Caribbean,Upper middle income
Armenia,ARM,2000,1031338300000.0,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,2000,2431490000.0,Latin America & Caribbean,High income
Australia,AUS,2000,662674000000.0,East Asia & Pacific,High income
Austria,AUT,2000,213606480000.0,Europe & Central Asia,High income
Azerbaijan,AZE,2000,4718100000.0,Europe & Central Asia,Upper middle income
Burundi,BDI,2000,627333193100.0,Sub-Saharan Africa,Low income
Belgium,BEL,2000,256376400000.0,Europe & Central Asia,High income
Benin,BEN,2000,2499926000000.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,2000,2108160114900.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,2000,2685034000000.0,South Asia,Lower middle income
Bulgaria,BGR,2000,28124880000.0,Europe & Central Asia,High income
Bahrain,BHR,2000,3407650000.0,Middle East & North Africa,High income
"Bahamas, The",BHS,2000,8076470000.0,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,2000,11819602100.0,Europe & Central Asia,Upper middle income
Belarus,BLR,2000,913380000.0,Europe & Central Asia,Upper middle income
Belize,BLZ,2000,2269513521.24141,Latin America & Caribbean,Upper middle income
Bermuda,BMU,2000,3480219000.0,North America,High income
Bolivia,BOL,2000,51928492100.0,Latin America & Caribbean,Lower middle income
Brazil,BRA,2000,1199092070900.0,Latin America & Caribbean,Upper middle income
Barbados,BRB,2000,6119000000.0,Latin America & Caribbean,High income
Brunei Darussalam,BRN,2000,10345988300.0,East Asia & Pacific,High income
Bhutan,BTN,2000,20706099300.0,South Asia,Lower middle income
Botswana,BWA,2000,29530900000.0,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,2000,651102539300.0,Sub-Saharan Africa,Low income
Canada,CAN,2000,1106063000000.0,North America,High income
Switzerland,CHE,2000,471540038000.0,Europe & Central Asia,High income
Channel Islands,CHI,2000,4256000000.0,Europe & Central Asia,High income
Chile,CHL,2000,42215029917000.0,Latin America & Caribbean,High income
China,CHN,2000,10028013925300.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,2000,11773496809000.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,2000,7504468904900.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,2000,1317075195100.0,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,2000,2292500000000.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,2000,208531000000000.0,Latin America & Caribbean,Upper middle income
Comoros,COM,2000,187035000000.0,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,2000,64538549100.0,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,2000,4627050524500.0,Latin America & Caribbean,Upper middle income
Cuba,CUB,2000,30565400000.0,Latin America & Caribbean,Upper middle income
Curacao,CUW,2000,3795715100.0,Latin America & Caribbean,High income
Cyprus,CYP,2000,10594981000.0,Europe & Central Asia,High income
