"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2016",2.203,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2016",1.515,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2016",3.009,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2015",1.72,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2015",0.943,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2015",2.624,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2014",1.728,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2014",1.197,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2014",2.338,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2013",2.62,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2013",2.306,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2013",2.986,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2012",2.159,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2012",1.327,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2012",3.127,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2011",2.334,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2011",1.339,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2011",3.472,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2010",1.606,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2010",1.435,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2010",1.803,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2009",1.899,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2009",1.528,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2009",2.336,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2008",1.167,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2008",1.082,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2008",1.266,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2007",1.795,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2007",1.77,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2007",1.824,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2023",81.169,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2023",80.102,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2023",82.827,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",80.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",79.056,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",81.885,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",80.063,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",79.043,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",81.619,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",82.406,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2018",81.568,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2018",83.696,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",84.237,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",83.318,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",85.666,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2016",84.314,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2016",83.371,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2016",85.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2023",88.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2023",87.227,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2023",92.093,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2023",96.838,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",89.025,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",88.181,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",91.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",89.107,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",88.208,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",91.591,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2021",65.024,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",90.263,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",89.527,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",92.352,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2020",99.611,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",88.907,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",88.275,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",90.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2019",89.961,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",88.609,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2018",88.246,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2018",89.929,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Informal employment rate by sex (%)","Sex: Other","2018",86.051,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Total","2012",87.177,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Male","2012",86.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Female","2012",90.107,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Total","2010",88.29,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Male","2010",87.182,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Informal employment rate by sex (%)","Sex: Female","2010",91.488,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2022",1.8,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2022",2.141,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2022",1.398,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2021",1.094,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2021",1.145,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2021",1.033,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2020",1.334,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2020",1.406,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2020",1.25,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2019",0.923,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2019",1.097,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2019",0.721,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2018",1.894,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2018",1.096,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2018",2.846,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2017",1.948,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2017",1.59,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2017",2.37,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2016",2.237,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2016",2.41,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2016",2.032,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2015",2.083,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2015",1.958,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2015",2.227,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2014",3.679,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2014",4.279,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2014",3.006,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2013",2.723,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2013",3.171,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2013",2.232,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2012",3.191,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2012",3.33,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2012",3.04,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2011",2.777,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2011",2.989,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2011",2.54,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2010",5.53,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2010",6.099,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2010",4.864,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2009",3.465,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2009",3.56,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2009",3.346,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2008",4.197,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2008",3.776,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2008",4.72,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2007",5.033,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2007",4.234,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Ireland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2007",6.034,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iraq","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",67.639,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",70.537,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",45.434,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2018",0.798,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2018",0.676,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2018",0.941,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2017",0.945,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2017",0.968,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2017",0.918,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2014",1.846,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2014",2.122,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2014",1.532,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2012",2.816,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2012",2.504,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2012",3.178,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2011",2.095,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2011",1.615,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2011",2.63,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2010",1.911,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2010",2.186,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2010",1.593,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2009",2.068,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2009",2.091,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2009",2.041,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2008",2.685,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2008",2.556,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2008",2.843,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2007",3.134,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
